crash_date,crash_level,crash_record,crash_address,crash_impaired,num_vehicles,acc_persons,pedestrians,latitude,longitude
1/3/2023 15:29,Property,20230004645,1000 Antioch Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0984,-86.7119
1/3/2023 15:30,Property,20230004633,Thompson Ln & Louise Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1111,-86.7474
1/3/2023 16:00,Property,20230005307,32nd Avs & Orleans Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1406,-86.8151
1/3/2023 16:41,Property,20230004843,Fairview Dr & Timothy Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.212,-86.8446
1/3/2023 17:04,Injury,20230004896,Hobson Pke & Beachmist Way,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0627,-86.593
1/3/2023 17:20,Injury,20230004835,Dominican Dr & Rosa L Parks Blvd,No Impaired Drivers,1 Vehicle,3 Persons,1 Pedestrian,36.1881,-86.7977
1/3/2023 17:37,Property,20230004989,Smith Springs Rd & Bell Rd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0905,-86.6271
1/3/2023 18:00,Injury,20230004889,Deaderick St & 4th Avn,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1658,-86.7803
1/3/2023 18:07,Property,20230004938,Bell Rd & Nashboro Blvd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0895,-86.6273
1/3/2023 18:08,Injury,20230004912,Charlotte Pke & Watts Ln,Driver Impaired,3 Vehicles,6 Persons,No Pedestrians,36.1438,-86.8735
1/3/2023 18:44,Property,20230004982,Mm 193 3 I 40,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0775,-87.0055
1/3/2023 19:07,Property,20230005051,Douglas Av & Ellington Pkwy S Ext Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1934,-86.7532
1/3/2023 19:08,Property,20230005035,Firestone Pkwy & Old Hickory Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0169,-86.6199
1/3/2023 19:20,Injury,20230005107,Robinson Rd & Hadley Village Blvd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.259,-86.6584
1/3/2023 19:22,Injury,20230005067,Currey Rd & Mcgavock Pke,No Impaired Drivers,1 Vehicle,3 Persons,No Pedestrians,36.1052,-86.7041
1/3/2023 20:06,Property,20230005237,Hamilton Church Rd & Murfreesboro Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0648,-86.6285
1/3/2023 20:13,Injury,20230005144,28th Avn & Ed Temple Blvd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1861,-86.8231
1/3/2023 20:19,Property,20230005153,Old Hickory Blvd & Edmondson Pke,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0399,-86.7418
1/3/2023 20:25,Injury,20230005166,W Trinity Ln & E Trinity Ln,No Impaired Drivers,1 Vehicle,1 Person,1 Pedestrian,36.2059,-86.7692
1/3/2023 20:40,Property,20230005239,Keeley Dr & Packard Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0629,-86.6971
1/3/2023 20:59,Property,20230005223,Mm 197 1 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0873,-86.944
1/3/2023 21:05,Injury,20230005212,Myatt Dr & Roosevelt Av,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.27,-86.6898
1/3/2023 22:49,Property,20230005570,Bobel Ln & Clarksville Pke,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2686,-86.8596
1/3/2023 23:01,Property,20230005790,Pin Oak Dr & Grace Falls Dr,No Impaired Drivers,3 Vehicles,1 Person,No Pedestrians,36.05,-86.5897
1/3/2023 23:37,Property,20230005601,Gallatin Pke & Winding Way,No Impaired Drivers,2 Vehicles,7 Persons,No Pedestrians,36.226,-86.7255
1/4/2023 0:00,Injury,20230007252,Hamilton Church Rd & Murfreesboro Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.064,-86.6293
1/4/2023 0:00,Injury,20230007619,Old Hickory Blvd & I24 W Ext Ramp,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.0161,-86.6201
1/4/2023 0:20,Injury,20230005669,Murfreesboro Pke & Fesslers Ln,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1428,-86.7444
1/4/2023 1:45,Property,20230005923,Autumn Knoll & Autumn Knoll Ct,No Impaired Drivers,2 Vehicles,1 Person,No Pedestrians,36.1868,-86.5998
1/4/2023 5:52,Injury,20230006019,I24 W Ext Ramp & I 24,No Impaired Drivers,1 Vehicle,3 Persons,No Pedestrians,36.1719,-86.7679
1/4/2023 5:59,Injury,20230006027,Mm 61 1 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0289,-86.6365
1/4/2023 6:36,Property,20230006126,I40 W Ext Ramp & I 40,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1527,-86.7663
1/4/2023 7:30,Property,20230006150,Woodycrest Av & Foster Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1349,-86.7413
1/4/2023 7:45,Property,20230007202,Stratford Av & Berrywood Rd,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.2045,-86.7161
1/4/2023 8:08,Property,20230006289,Mm 213 1 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1412,-86.7163
1/4/2023 8:25,Injury,20230006255,Mcferrin Av & W Greenwood Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1915,-86.7536
1/4/2023 10:50,Property,20230006531,Edmondson Pke & Wallace Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0771,-86.7256
1/4/2023 11:09,Injury,20230006561,West End Av & Mockingbird Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1308,-86.8362
1/4/2023 11:14,Injury,20230006567,Mm 210 4 I 40,No Impaired Drivers,3 Vehicles,6 Persons,No Pedestrians,36.1511,-86.7695
1/4/2023 11:15,Property,20230006623,20th Avn & Charlotte Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1571,-86.8036
1/4/2023 11:22,Property,20230006670,Buffalo Rd & Chipmunk Ln,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1028,-86.9789
1/4/2023 11:47,Injury,20230006617,Nolensville Pke & April Ln,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0563,-86.7157
1/4/2023 12:13,Property,20230006810,Vantage Way & French Landing Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1915,-86.7944
1/4/2023 12:33,Property,20230006706,Anthony St & Lakeshore Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2426,-86.6289
1/4/2023 12:35,Injury,20230006715,3700 Buena Vista Pke,No Impaired Drivers,2 Vehicles,1 Person,No Pedestrians,36.2148,-86.8171
1/4/2023 12:36,Injury,20230006712,S 10th St & Boscobel St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1728,-86.7521
1/4/2023 13:08,Property,20230006763,S 5th St & Woodland St,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1718,-86.7648
1/4/2023 13:09,Property,20230006786,Donelson Pke & Hangar Ln,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1184,-86.6675
1/4/2023 13:54,Injury,20230006847,Murfreesboro Pke & Mountain Springs Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0478,-86.6121
1/4/2023 14:07,Property,20230006912,I40 W Ext Ramp & I 40,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.1578,-86.7902
1/4/2023 14:10,Property,20230006918,Murfreesboro Pke & Borowood Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0908,-86.651
1/4/2023 14:22,Injury,20230006909,Mm 209 3 I 40,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1529,-86.7876
1/4/2023 14:31,Injury,20230006919,West End Av & Wilson Blvdn,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.132,-86.8326
1/4/2023 14:41,Injury,20230004489,Hunters Ln & Dalemere Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2812,-86.7563
1/4/2023 14:47,Property,20230006998,Old Murfreesboro Pke & Murfreesboro Pke,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.104,-86.6676
1/4/2023 14:49,Property,20230007006,Briley Pkwys & Elm Hill Pke,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1519,-86.6909
1/4/2023 15:00,Property,20230006989,Old Hickory Blvd & Franklin Pike Cir,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0411,-86.7791
1/4/2023 15:02,Property,20230007296,Lebanon Pke & Stones River Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1866,-86.6321
1/4/2023 15:11,Property,20230007048,Harpeth Wood Dr & Harpeth Ridge Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.073,-86.8984
1/4/2023 15:14,Property,20230007036,Hicks Rd & New Sawyer Brown Rd,No Impaired Drivers,2 Vehicles,1 Person,No Pedestrians,36.089,-86.9379
1/4/2023 15:15,Injury,20230006974,Hart Ln & Jones Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2206,-86.7542
1/4/2023 15:30,Injury,20230007032,Mm 211 6 I 40,No Impaired Drivers,5 Vehicles,18 Persons,No Pedestrians,36.151,-86.7503
1/4/2023 15:50,Injury,20230007053,4th Avs & Elm St,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1533,-86.7722
1/4/2023 15:52,Property,20230007063,Lebanon Pke & Andrew Jackson Pkwy,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2151,-86.5977
1/4/2023 16:05,Injury,20230007078,Herman St & 28th Avn,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.1617,-86.8192
1/4/2023 16:14,Property,20230007094,Mm 52 9 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.12,-86.7268
1/4/2023 16:18,Property,20230007112,Mm 54 7 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.098,-86.7098
1/4/2023 16:27,Property,20230007114,Mm 53 7 I 24,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1088,-86.7212
1/4/2023 16:30,Injury,20230007123,Highway 70s & Belle Forest Shopping Cent,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0751,-86.9191
1/4/2023 16:48,Property,20230007195,Old Hickory Blvd & Princeton Pl,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1721,-86.6018
1/4/2023 17:14,Property,20230007211,Mm 52 1 I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1329,-86.7268
1/4/2023 17:21,Property,20230007229,12th Avs & Hawkins St,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1491,-86.7847
1/4/2023 17:24,Injury,20230007236,Mm 215 9 I 40,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.1421,-86.679
1/4/2023 17:25,Property,20230007239,Shelby Av & S 5th St,Driver Impaired,2 Vehicles,4 Persons,No Pedestrians,36.1675,-86.7626
1/4/2023 17:26,Injury,20230007247,Hillsboro Pke & Castleman Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1,-86.8199
1/4/2023 17:28,Property,20230007356,3rd Avn & Jefferson St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.175,-86.7847
1/4/2023 17:30,Property,20230007269,Mm 206 1 I 40,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1603,-86.8212
1/4/2023 17:30,Property,20230007311,Highway 100 & Old Hickory Blvd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0623,-86.9046
1/4/2023 17:35,Property,20230007290,Old Glenrose Av & Mill Creek Whitsett Pa,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.118,-86.7228
1/4/2023 17:40,Property,20230007263,Briley Pkwy & I40 W Ext Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.153,-86.8576
1/4/2023 17:42,Property,20230007278,Tampa Dr & Dolphin Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0859,-86.714
1/4/2023 17:43,Injury,20230007259,Sawyer Brown Rd & Todd Preis Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0712,-86.9471
1/4/2023 18:08,Property,20230007304,Briley Pkwys & Briley Pkwyn,No Impaired Drivers,4 Vehicles,8 Persons,No Pedestrians,36.1161,-86.7044
1/4/2023 18:25,Property,20230007388,Dominican Dr & Rosa L Parks Blvd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1879,-86.7987
1/4/2023 18:35,Injury,20230007351,Mm 57 0 I 24,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0689,-86.6889
1/4/2023 19:05,Property,20230007417,21st Avn & Hayes St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1514,-86.802
1/4/2023 19:39,Property,20230007696,Windcrest Trl & Hobson Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0617,-86.5942
1/4/2023 19:45,Property,20230007546,I 440 & I 440,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1218,-86.762
1/4/2023 20:40,Injury,20230007578,Mt View & Hamilton Church,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0627,-86.608
1/4/2023 20:59,Injury,20230007611,Mm 49 7 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.158,-86.7599
1/4/2023 21:45,Property,20230007714,Division St & Ash St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.152,-86.7723
1/4/2023 22:50,Property,20230008107,00000 Woodland Pointe Dr,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1228,-86.629
1/4/2023 23:20,Injury,20230007907,2nd Avs & Old Radnor Car Line,Driver Impaired,1 Vehicle,1 Person,No Pedestrians,36.1398,-86.7609
1/4/2023 23:20,Property,20230007947,Bell Rd & Edge O Lake Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0794,-86.6326
1/4/2023 23:42,Property,20230008016,I40 E Ext Ramp & I 40,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1606,-86.7932
1/5/2023 0:00,Injury,20230009537,Cedarcliff Rd & Anderson Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0736,-86.6223
1/5/2023 0:00,Injury,20230009787,Clarksville Pke & Cantarutti Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2813,-86.8763
1/5/2023 0:00,Injury,20230009854,N Dupont Av & Myatt Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2665,-86.6901
1/5/2023 0:00,Property,20230009468,8th Avs & Korean Veterans Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.155,-86.7795
1/5/2023 0:00,Property,20230010060,Mm 48 3 I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1721,-86.7688
1/5/2023 0:00,Property,20230010365,River Road Pke & River Rd,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1331,-86.9275
1/5/2023 1:44,Property,20230008180,Harpeth Pkwyw & Old Harding Pke,Driver Impaired,1 Vehicle,1 Person,No Pedestrians,36.0635,-86.9408
1/5/2023 5:13,Injury,20230008392,Massman Dr & Glastonbury Rd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1336,-86.7024
1/5/2023 5:52,Property,20230008477,Mm 86 5 I 65,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1956,-86.7762
1/5/2023 6:00,Property,20230008466,Bull Run Rd & Pine Valley Rd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2337,-86.9554
1/5/2023 6:00,Property,20230008513,Elm Hill Pke & Briley Pkwy S Ext Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1512,-86.6918
1/5/2023 6:07,Property,20230008487,I65 N Ent Ramp & I 65,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0853,-86.763
1/5/2023 6:10,Injury,20230008453,Mm 78 3 I 65,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0891,-86.7625
1/5/2023 6:50,Property,20230008547,East Thompson Ln & Wimpole Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1182,-86.7188
1/5/2023 7:29,Property,20230008575,Gallatin Pken & Old Time Village Pvtdr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2638,-86.7117
1/5/2023 7:32,Property,20230008601,Edmondson Pke & Suter Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0711,-86.7338
1/5/2023 7:43,Injury,20230008591,Nolensville Pke & Kinhawk Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0296,-86.7125
1/5/2023 7:45,Property,20230009715,Harding Pike & Vine Ct,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1297,-86.8398
1/5/2023 8:15,Property,20230008652,Gallatin Pkes & Brink Haven Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.251,-86.7183
1/5/2023 8:30,Injury,20230008701,Nolensville Pke & Swiss Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0426,-86.713
1/5/2023 8:49,Property,20230008711,Highway 100 & Warner Nature Ctr Pvtdr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0613,-86.9109
1/5/2023 8:53,Property,20230008755,Nolensville Pke & Craighead St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1338,-86.7588
1/5/2023 9:35,Property,20230008796,Nolensville Pke & Lutie St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1179,-86.7487
1/5/2023 9:50,Property,20230008839,I65 S Ext Ramp & I 65,No Impaired Drivers,3 Vehicles,6 Persons,No Pedestrians,36.2445,-86.7476
1/5/2023 10:01,Property,20230008829,Mm 81 4 I 65,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1344,-86.7754
1/5/2023 10:05,Injury,20230008853,20th Avn & Patterson St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1553,-86.8022
1/5/2023 10:15,Property,20230008878,Nolensville Pke & Natchez Ct,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0941,-86.7366
1/5/2023 10:50,Property,20230008941,Harding Pl & Sidco Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.082,-86.7615
1/5/2023 11:38,Property,20230009017,Mm 60 6 I 24,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.0341,-86.6422
1/5/2023 12:08,Property,20230009251,Mm 211 0 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1541,-86.7587
1/5/2023 12:25,Property,20230009229,Highway 70s & Coley Davis Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0797,-86.9537
1/5/2023 12:45,Property,20230009121,25th Avn & Patterson St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.151,-86.8112
1/5/2023 12:50,Property,20230009131,Mm 94 2 I 65,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2899,-86.7234
1/5/2023 12:56,Property,20230009145,Lebanon Pke & Briley Pkwy N Ent Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1684,-86.688
1/5/2023 13:00,Property,20230009711,Booker St & 24th Avn,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1606,-86.8123
1/5/2023 13:15,Property,20230009190,Lakeland Dr & Donelson Pke,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.155,-86.6653
1/5/2023 13:35,Property,20230009222,I40 W Ext Ramp & Donelson Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1422,-86.6666
1/5/2023 14:10,Property,20230009368,Oak Valley Dr & Dickerson Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2314,-86.7597
1/5/2023 14:16,Property,20230009349,Main St & N 6th St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1741,-86.7619
1/5/2023 14:33,Property,20230009477,Antioch Pke & Cherokee Pl,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.0739,-86.6822
1/5/2023 15:15,Property,20230009439,Brookridge Trl & Wallace Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0791,-86.7207
1/5/2023 15:41,Injury,20230009490,2nd Avs & Chestnut St,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.1457,-86.7647
1/5/2023 15:44,Injury,20230009728,Oakley Dr & Trousdale Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0598,-86.7592
1/5/2023 15:50,Injury,20230009519,Gallatin Pken & Rivergate Pkwy,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2982,-86.6982
1/5/2023 16:19,Injury,20230009563,Brook Hollow Rd & Charlotte Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1358,-86.8852
1/5/2023 16:44,Property,20230009619,Lafayette St & 8th Avs,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1546,-86.7792
1/5/2023 16:45,Injury,20230009671,Myatt Dr & Anderson Ln,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.2738,-86.6894
1/5/2023 17:03,Injury,20230009666,Old Hickory Blvdw & Kemper Drn,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.2688,-86.7537
1/5/2023 17:22,Injury,20230009704,Mm 215 6 I 40,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.1428,-86.6832
1/5/2023 17:25,Property,20230009721,Mm 211 2 I 40,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.153,-86.7558
1/5/2023 17:26,Injury,20230009719,Gallatin Pken & Rivergate Station Pvtdr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2954,-86.7005
1/5/2023 17:30,Injury,20230009738,Arrowwood Dr & Trousdale Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0701,-86.7587
1/5/2023 17:31,Property,20230010278,8th Avs & Lafayette St,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1545,-86.7794
1/5/2023 17:35,Injury,20230009743,Mcgavock Pke Wb Ext Ramp & Mcgavock Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2167,-86.6925
1/5/2023 17:40,Injury,20230009759,Northside Station Pvtdr & Clarksville Pk,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.211,-86.8389
1/5/2023 17:45,Property,20230009829,Trimble St & Lincoln St,No Impaired Drivers,5 Vehicles,10 Persons,No Pedestrians,36.1462,-86.7605
1/5/2023 18:02,Property,20230009811,Korean Veterans Blvd & Almond St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1575,-86.7738
1/5/2023 18:06,Injury,20230009813,Gallatin Pke & Maplewood Pl,Driver Impaired,2 Vehicles,3 Persons,No Pedestrians,36.2268,-86.7254
1/5/2023 18:30,Property,20230009852,Mm 54 5 I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1012,-86.7124
1/5/2023 18:35,Injury,20230009858,I65 Ent Ramp & I 440,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.1154,-86.7788
1/5/2023 18:38,Property,20230009861,Mm 215 6 I 40,No Impaired Drivers,2 Vehicles,1 Person,No Pedestrians,36.1428,-86.6832
1/5/2023 18:45,Property,20230009881,State Rt 45 & Gallatin Pken,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.2631,-86.7119
1/5/2023 18:49,Injury,20230010061,West End Av & 32nd Avs,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.142,-86.8162
1/5/2023 18:52,Property,20230010032,Lakewood Dr & Gallatin Pkes,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2445,-86.7225
